Name,Phy,EFN
Pheidole dea,Pheidole_dea,0
Pheidole defecta,Pheidole_defecta,0
Pheidole dentigula,Pheidole_dentigula,0
Pheidole diversipilosa,Pheidole_diversipilosa,0
Pheidole dugasi,Pheidole_dugasi,0
Pheidole embolopyx,Pheidole_embolopyx,0
Pheidole exigua,Pheidole_exigua,0
Pheidole fadli,Pheidole_fadli,0
Pheidole fallax,Pheidole_fallax,0
Pheidole feae,Pheidole_feae,0
Pheidole fervens,Pheidole_fervens,0
Pheidole fervida,Pheidole_fervida,0
Pheidole fiorii,Pheidole_fiorii,0
Pheidole flavens,Pheidole_flavens,0
Pheidole flaveria,Pheidole_flaveria,0
Pheidole gatesi,Pheidole_gatesi,0
Pheidole gilvescens,Pheidole_gilvescens,0
Pheidole glabrella,Pheidole_glabrella,0
Pheidole guerrerana,Pheidole_guerrerana,0
Pheidole guineensis,Pheidole_guineensis,0
Pheidole heliosa,Pheidole_heliosa,0
Pheidole hirtula,Pheidole_hirtula,0
Pheidole hongkongensis,Pheidole_hongkongensis,0
Pheidole hortensis,Pheidole_hortensis,0
Pheidole hyatti,Pheidole_hyatti,0
Pheidole innupta,Pheidole_innupta,0
Pheidole inquilina,Pheidole_inquilina,0
Pheidole jamaicensis,Pheidole_jamaicensis,0
Pheidole jelskii,Pheidole_jelskii,0
Pheidole jordanica,Pheidole_jordanica,0
Pheidole knowlesi,Pheidole_knowlesi,0
Pheidole longipes,Pheidole_longipes,0
Pheidole longiscapa,Pheidole_longiscapa,0
Pheidole longispinosa,Pheidole_longispinosa,0
Pheidole lucioccipitalis,Pheidole_lucioccipitalis,0
Pheidole melastomae,Pheidole_melastomae,0
Pheidole metallescens,Pheidole_metallescens,0
Pheidole micula,Pheidole_micula,0
Pheidole militicida,Pheidole_militicida,0
Pheidole minima,Pheidole_minima,0
Pheidole minuscula,Pheidole_minuscula,0
Pheidole moerens,Pheidole_moerens,0
Pheidole mus,Pheidole_mus,0
Pheidole mutisi,Pheidole_mutisi,0
Pheidole nasutoides,Pheidole_nasutoides,0
Pheidole neokohli,Pheidole_neokohli,0
Pheidole neolongiscapa,Pheidole_neolongiscapa,0
Pheidole nietneri,Pheidole_nietneri,0
Pheidole nimba,Pheidole_nimba,0
Pheidole nitidula,Pheidole_nitidula,0
Pheidole nodgii,Pheidole_nodgii,0
Pheidole nodifera,Pheidole_nodifera,0
Pheidole nubila,Pheidole_nubila,0
Pheidole obscurithorax,Pheidole_obscurithorax,0
Pheidole obtusopilosa,Pheidole_obtusopilosa,0
Pheidole obtusospinosa,Pheidole_obtusospinosa,0
Pheidole oceanica,Pheidole_oceanica,0
Pheidole oliveirai,Pheidole_oliveirai,0
Pheidole oswaldi,Pheidole_oswaldi,0
Pheidole oxyops,Pheidole_oxyops,0
Pheidole paiute,Pheidole_paiute,0
Pheidole pallidula,Pheidole_pallidula,0
Pheidole parva,Pheidole_parva,0
Pheidole parvicorpus,Pheidole_parvicorpus,0
Pheidole peguensis,Pheidole_peguensis,0
Pheidole pennsylvanica,Pheidole_pennsylvanica,0
Pheidole peregrina,Pheidole_peregrina,0
Pheidole pieli,Pheidole_pieli,0
Pheidole pilifera,Pheidole_pilifera,0
Pheidole pinealis,Pheidole_pinealis,0
Pheidole plagiaria,Pheidole_plagiaria,0
Pheidole planifrons,Pheidole_planifrons,0
Pheidole praeses,Pheidole_praeses,0
Pheidole protensa,Pheidole_protensa,0
Pheidole providens,Pheidole_providens,0
Pheidole proxima,Pheidole_proxima,0
Pheidole pubiventris,Pheidole_pubiventris,0
Pheidole pulchella,Pheidole_pulchella,0
Pheidole punctatissima,Pheidole_punctatissima,0
Pheidole punctulata,Pheidole_punctulata,0
Pheidole pusilla,Pheidole_pusilla,0
Pheidole quadricuspis,Pheidole_quadricuspis,0
Pheidole quinata,Pheidole_quinata,0
Pheidole radoszkowskii,Pheidole_radoszkowskii,0
Pheidole rebeccae,Pheidole_rebeccae,0
Pheidole recondita,Pheidole_recondita,0
Pheidole rhea,Pheidole_rhea,0
Pheidole rinae,Pheidole_rinae,0
Pheidole risii,Pheidole_risii,0
Pheidole roberti,Pheidole_roberti,0
Pheidole roosevelti,Pheidole_roosevelti,0
Pheidole rugulosa,Pheidole_rugulosa,0
Pheidole sabahna,Pheidole_sabahna,0
Pheidole sauberi,Pheidole_sauberi,0
Pheidole scalaris,Pheidole_scalaris,0
Pheidole schoedli,Pheidole_schoedli,0
Pheidole sciophila,Pheidole_sciophila,0
Pheidole sculpturata,Pheidole_sculpturata,0
Pheidole selathorax,Pheidole_selathorax,0
Pheidole semidea,Pheidole_semidea,0
Pheidole setosa,Pheidole_setosa,0
Pheidole sexspinosa,Pheidole_sexspinosa,0
Pheidole simonsi,Pheidole_simonsi,0
Pheidole sinaitica,Pheidole_sinaitica,0
Pheidole singaporensis,Pheidole_singaporensis,0
Pheidole smythiesii,Pheidole_smythiesii,0
Pheidole soesilae,Pheidole_soesilae,0
Pheidole soritis,Pheidole_soritis,0
Pheidole spadonia,Pheidole_spadonia,0
Pheidole spathifera,Pheidole_spathifera,0
Pheidole spininodis,Pheidole_spininodis,0
Pheidole subaberrans,Pheidole_subaberrans,0
Pheidole subarmata,Pheidole_subarmata,0
Pheidole susannae,Pheidole_susannae,0
Pheidole symbiotica,Pheidole_symbiotica,0
Pheidole synanthropica,Pheidole_synanthropica,0
Pheidole synarmata,Pheidole_synarmata,0
Pheidole taivanensis,Pheidole_taivanensis,0
Pheidole tasmaniensis,Pheidole_tasmaniensis,0
Pheidole teneriffana,Pheidole_teneriffana,0
Pheidole tepicana,Pheidole_tepicana,0
Pheidole terraceensis,Pheidole_terraceensis,0
Pheidole terresi,Pheidole_terresi,0
Pheidole tetra,Pheidole_tetra,0
Pheidole tisiphone,Pheidole_tisiphone,0
Pheidole titanis,Pheidole_titanis,0
Pheidole tjibodana,Pheidole_tjibodana,0
Pheidole triconstricta,Pheidole_triconstricta,0
Pheidole tysoni,Pheidole_tysoni,0
Pheidole umbonata,Pheidole_umbonata,0
Pheidole vallifica,Pheidole_vallifica,0
Pheidole variabilis,Pheidole_variabilis,0
Pheidole vistana,Pheidole_vistana,0
Pheidole watsoni,Pheidole_watsoni,0
Pheidole wheelerorum,Pheidole_wheelerorum,0
Pheidole williamsi,Pheidole_williamsi,0
Pheidole xanthogaster,Pheidole_xanthogaster,0
Pheidole xerophila,Pheidole_xerophila,0
Pheidole yeensis,Pheidole_yeensis,0
Philidris cordata,Philidris_cordata,0
Philidris myrmecodiae,Philidris_myrmecodiae,0
Philidris nagasau,Philidris_nagasau,0
Philidris notiala,Philidris_notiala,0
Phrynoponera gabonensis,Phrynoponera_gabonensis,0
Plagiolepis abyssinica,Plagiolepis_abyssinica,0
Plagiolepis alluaudi,Plagiolepis_alluaudi,0
Plagiolepis ampeloni,Plagiolepis_ampeloni,0
Plagiolepis augusti,Plagiolepis_augusti,0
Plagiolepis breviscapa,Plagiolepis_breviscapa,0
Plagiolepis brunni,Plagiolepis_brunni,0
Plagiolepis cardiocarenis,Plagiolepis_cardiocarenis,0
Plagiolepis foreli,Plagiolepis_foreli,0
Plagiolepis grassei,Plagiolepis_grassei,0
Plagiolepis karawajewi,Plagiolepis_karawajewi,0
Plagiolepis pallescens,Plagiolepis_pallescens,0
Plagiolepis schmitzii,Plagiolepis_schmitzii,0
Plagiolepis taurica,Plagiolepis_taurica,0
Plagiolepis vindobonensis,Plagiolepis_vindobonensis,0
Plagiolepis xene,Plagiolepis_xene,0
Platythyrea arnoldi,Platythyrea_arnoldi,0
Platythyrea clypeata,Platythyrea_clypeata,0
Platythyrea conradti,Platythyrea_conradti,0
Platythyrea cribrinodis,Platythyrea_cribrinodis,0
Platythyrea exigua,Platythyrea_exigua,0
Platythyrea lamellosa,Platythyrea_lamellosa,0
Platythyrea modesta,Platythyrea_modesta,0
Platythyrea parallela,Platythyrea_parallela,0
Platythyrea pilosula,Platythyrea_pilosula,0
Platythyrea prizo,Platythyrea_prizo,0
Platythyrea punctata,Platythyrea_punctata,0
Platythyrea quadridenta,Platythyrea_quadridenta,0
Platythyrea schultzei,Platythyrea_schultzei,0
Platythyrea strenua,Platythyrea_strenua,0
Plectroctena mandibularis,Plectroctena_mandibularis,0
Plectroctena minor,Plectroctena_minor,0
Podomyrma adelaidae,Podomyrma_adelaidae,0
Podomyrma elongata,Podomyrma_elongata,0
Podomyrma laevifrons,Podomyrma_laevifrons,0
Poecilomyrma myrmecodiae,Poecilomyrma_myrmecodiae,0
Poecilomyrma senirewae,Poecilomyrma_senirewae,0
Pogonomyrmex anergismus,Pogonomyrmex_anergismus,0
Pogonomyrmex anzensis,Pogonomyrmex_anzensis,0
Pogonomyrmex apache,Pogonomyrmex_apache,0
Pogonomyrmex badius,Pogonomyrmex_badius,0
Pogonomyrmex barbatus,Pogonomyrmex_barbatus,0
Pogonomyrmex bicolor,Pogonomyrmex_bicolor,0
Pogonomyrmex bispinosus,Pogonomyrmex_bispinosus,0
Pogonomyrmex californicus,Pogonomyrmex_californicus,0
Pogonomyrmex colei,Pogonomyrmex_colei,0
Pogonomyrmex comanche,Pogonomyrmex_comanche,0
Pogonomyrmex crudelis,Pogonomyrmex_crudelis,0
Pogonomyrmex cunicularius,Pogonomyrmex_cunicularius,0
Pogonomyrmex desertorum,Pogonomyrmex_desertorum,0
Pogonomyrmex hoelldobleri,Pogonomyrmex_hoelldobleri,0
Pogonomyrmex humerotumidus,Pogonomyrmex_humerotumidus,0
Pogonomyrmex imberbiculus,Pogonomyrmex_imberbiculus,0
Pogonomyrmex inermis,Pogonomyrmex_inermis,0
Pogonomyrmex magnacanthus,Pogonomyrmex_magnacanthus,0
Pogonomyrmex maricopa,Pogonomyrmex_maricopa,0
Pogonomyrmex mayri,Pogonomyrmex_mayri,0
Pogonomyrmex mendozanus,Pogonomyrmex_mendozanus,0
Pogonomyrmex mohavensis,Pogonomyrmex_mohavensis,0
Pogonomyrmex molefaciens,Pogonomyrmex_molefaciens,0
Pogonomyrmex montanus,Pogonomyrmex_montanus,0
Pogonomyrmex naegelii,Pogonomyrmex_naegelii,0
Pogonomyrmex occidentalis,Pogonomyrmex_occidentalis,0
Pogonomyrmex odoratus,Pogonomyrmex_odoratus,0
Pogonomyrmex pronotalis,Pogonomyrmex_pronotalis,0
Pogonomyrmex rastratus,Pogonomyrmex_rastratus,0
Pogonomyrmex rugosus,Pogonomyrmex_rugosus,0
Pogonomyrmex salinus,Pogonomyrmex_salinus,0
Pogonomyrmex schmitti,Pogonomyrmex_schmitti,0
Pogonomyrmex snellingi,Pogonomyrmex_snellingi,0
Pogonomyrmex stefani,Pogonomyrmex_stefani,0
Pogonomyrmex striatinodus,Pogonomyrmex_striatinodus,0
Pogonomyrmex subdentatus,Pogonomyrmex_subdentatus,0
Pogonomyrmex subnitidus,Pogonomyrmex_subnitidus,0
Pogonomyrmex texanus,Pogonomyrmex_texanus,0
Pogonomyrmex vermiculatus,Pogonomyrmex_vermiculatus,0
Pogonomyrmex wheeleri,Pogonomyrmex_wheeleri,0
Polyergus breviceps,Polyergus_breviceps,0
Polyergus lucidus,Polyergus_lucidus,0
Polyergus mexicanus,Polyergus_mexicanus,0
Polyergus nigerrimus,Polyergus_nigerrimus,0
Polyergus rufescens,Polyergus_rufescens,0
Polyergus samurai,Polyergus_samurai,0
Polyergus texana,Polyergus_texana,0
Polyrhachis alphea,Polyrhachis_alphea,0
Polyrhachis ammon,Polyrhachis_ammon,0
Polyrhachis arachne,Polyrhachis_arachne,0
Polyrhachis arcuata,Polyrhachis_arcuata,0
Polyrhachis bellicosa,Polyrhachis_bellicosa,0
Polyrhachis bicolor,Polyrhachis_bicolor,0
Polyrhachis bihamata,Polyrhachis_bihamata,0
Polyrhachis bispinosa,Polyrhachis_bispinosa,0
Polyrhachis busiris,Polyrhachis_busiris,0
Polyrhachis ceramensis,Polyrhachis_ceramensis,0
Polyrhachis cheesmanae,Polyrhachis_cheesmanae,0
Polyrhachis conops,Polyrhachis_conops,0
Polyrhachis constricta,Polyrhachis_constricta,0
Polyrhachis continua,Polyrhachis_continua,0
Polyrhachis cryptoceroides,Polyrhachis_cryptoceroides,0
Polyrhachis cyaniventris,Polyrhachis_cyaniventris,0
Polyrhachis debilis,Polyrhachis_debilis,0
Polyrhachis decemdentata,Polyrhachis_decemdentata,0
Polyrhachis dispar,Polyrhachis_dispar,0
Polyrhachis dives,Polyrhachis_dives,0
Polyrhachis dolomedes,Polyrhachis_dolomedes,0
Polyrhachis dorowi,Polyrhachis_dorowi,0
Polyrhachis equina,Polyrhachis_equina,0
Polyrhachis flavibasis,Polyrhachis_flavibasis,0
Polyrhachis fornicata,Polyrhachis_fornicata,0
Polyrhachis furcata,Polyrhachis_furcata,0
Polyrhachis fuscipes,Polyrhachis_fuscipes,0
Polyrhachis gagates,Polyrhachis_gagates,0
Polyrhachis gravis,Polyrhachis_gravis,0
Polyrhachis grisescens,Polyrhachis_grisescens,0
Polyrhachis guerini,Polyrhachis_guerini,0
Polyrhachis halidayi,Polyrhachis_halidayi,0
Polyrhachis hashimotoi,Polyrhachis_hashimotoi,0
Polyrhachis hauxwelli,Polyrhachis_hauxwelli,0
Polyrhachis hector,Polyrhachis_hector,0
Polyrhachis hexacantha,Polyrhachis_hexacantha,0
Polyrhachis hippomanes,Polyrhachis_hippomanes,0
Polyrhachis hirta,Polyrhachis_hirta,0
Polyrhachis hodgsoni,Polyrhachis_hodgsoni,0
Polyrhachis horacei,Polyrhachis_horacei,0
Polyrhachis illaudata,Polyrhachis_illaudata,0
Polyrhachis inconspicua,Polyrhachis_inconspicua,0
Polyrhachis inusitata,Polyrhachis_inusitata,0
Polyrhachis javanica,Polyrhachis_javanica,0
Polyrhachis kellyi,Polyrhachis_kellyi,0
Polyrhachis laboriosa,Polyrhachis_laboriosa,0
Polyrhachis lacteipennis,Polyrhachis_lacteipennis,0
Polyrhachis lama,Polyrhachis_lama,0
Polyrhachis lamellidens,Polyrhachis_lamellidens,0
Polyrhachis latispina,Polyrhachis_latispina,0
Polyrhachis longipes,Polyrhachis_longipes,0
Polyrhachis loweryi,Polyrhachis_loweryi,0
Polyrhachis luteogaster,Polyrhachis_luteogaster,0
Polyrhachis maryatiae,Polyrhachis_maryatiae,0
Polyrhachis menozzii,Polyrhachis_menozzii,0
Polyrhachis militaris,Polyrhachis_militaris,0
Polyrhachis mitrata,Polyrhachis_mitrata,0
Polyrhachis moesta,Polyrhachis_moesta,0
Polyrhachis muara,Polyrhachis_muara,0
Polyrhachis muelleri,Polyrhachis_muelleri,0
Polyrhachis narendrani,Polyrhachis_narendrani,0
Polyrhachis nigriceps,Polyrhachis_nigriceps,0
Polyrhachis palaearctica,Polyrhachis_palaearctica,0
Polyrhachis parabiotica,Polyrhachis_parabiotica,0
Polyrhachis paracamponota,Polyrhachis_paracamponota,0
Polyrhachis proxima,Polyrhachis_proxima,0
Polyrhachis pruinosa,Polyrhachis_pruinosa,0
Polyrhachis pseudothrinax,Polyrhachis_pseudothrinax,0
Polyrhachis punjabi,Polyrhachis_punjabi,0
Polyrhachis queenslandica,Polyrhachis_queenslandica,0
Polyrhachis rastellata,Polyrhachis_rastellata,0
Polyrhachis relucens,Polyrhachis_relucens,0
Polyrhachis rufipes,Polyrhachis_rufipes,0
Polyrhachis rufofemorata,Polyrhachis_rufofemorata,0
Polyrhachis schang,Polyrhachis_schang,0
Polyrhachis schellerichae,Polyrhachis_schellerichae,0
Polyrhachis schistacea,Polyrhachis_schistacea,0
Polyrhachis semipolita,Polyrhachis_semipolita,0
Polyrhachis sericeopubescens,Polyrhachis_sericeopubescens,0
Polyrhachis smithersi,Polyrhachis_smithersi,0
Polyrhachis sokolova,Polyrhachis_sokolova,0
Polyrhachis spinosa,Polyrhachis_spinosa,0
Polyrhachis stitzi,Polyrhachis_stitzi,0
Polyrhachis striata,Polyrhachis_striata,0
Polyrhachis textor,Polyrhachis_textor,0
Polyrhachis thompsoni,Polyrhachis_thompsoni,0
Polyrhachis thrinax,Polyrhachis_thrinax,0
Polyrhachis tianjingshanensis,Polyrhachis_tianjingshanensis,0
Polyrhachis tibialis,Polyrhachis_tibialis,0
Polyrhachis tricuspis,Polyrhachis_tricuspis,0
Polyrhachis tyrannica,Polyrhachis_tyrannica,0
Polyrhachis vanachterbergi,Polyrhachis_vanachterbergi,0
Polyrhachis vicina,Polyrhachis_vicina,0
Polyrhachis viehmeyeri,Polyrhachis_viehmeyeri,0
Polyrhachis vigilans,Polyrhachis_vigilans,0
Polyrhachis wolfi,Polyrhachis_wolfi,0
Polyrhachis xiphias,Polyrhachis_xiphias,0
Polyrhachis ypsilon,Polyrhachis_ypsilon,0
Ponera affinis,Ponera_affinis,0
Ponera alisana,Ponera_alisana,0
Ponera alpha,Ponera_alpha,0
Ponera bableti,Ponera_bableti,0
Ponera bawana,Ponera_bawana,0
Ponera chapmani,Ponera_chapmani,0
Ponera coarctata,Ponera_coarctata,0
Ponera contracta,Ponera_contracta,0
Ponera diodonta,Ponera_diodonta,0
Ponera exotica,Ponera_exotica,0
Ponera incerta,Ponera_incerta,0
Ponera indica,Ponera_indica,0
Ponera japonica,Ponera_japonica,0
Ponera kohmoku,Ponera_kohmoku,0
Ponera leae,Ponera_leae,0
Ponera loi,Ponera_loi,0
Ponera mocsaryi,Ponera_mocsaryi,0
Ponera paedericera,Ponera_paedericera,0
Ponera pennsylvanica,Ponera_pennsylvanica,0
Ponera pumila,Ponera_pumila,0
Ponera ruficornis,Ponera_ruficornis,0
Ponera scabra,Ponera_scabra,0
Ponera sysphinctoides,Ponera_sysphinctoides,0
Ponera szaboi,Ponera_szaboi,0
Ponera taylori,Ponera_taylori,0
Ponera tenuis,Ponera_tenuis,0
Ponera testacea,Ponera_testacea,0
Ponera woodwardi,Ponera_woodwardi,0
Ponera xantha,Ponera_xantha,0
Prenolepis angularis,Prenolepis_angularis,0
Prenolepis fisheri,Prenolepis_fisheri,0
Prenolepis imparis,Prenolepis_imparis,0
Prenolepis jacobsoni,Prenolepis_jacobsoni,0
Prenolepis longiventris,Prenolepis_longiventris,0
Prenolepis magnocula,Prenolepis_magnocula,0
Prenolepis melanogaster,Prenolepis_melanogaster,0
Prenolepis naoroji,Prenolepis_naoroji,0
Prenolepis nitens,Prenolepis_nitens,0
Prenolepis septemdenta,Prenolepis_septemdenta,0
Prenolepis sphingthoraxa,Prenolepis_sphingthoraxa,0
Prenolepis umbra,Prenolepis_umbra,0
Prionopelta amabilis,Prionopelta_amabilis,0
Prionopelta kraepelini,Prionopelta_kraepelini,0
Prionopelta punctulata,Prionopelta_punctulata,0
Pristomyrmex brevispinosus,Pristomyrmex_brevispinosus,0
Pristomyrmex cebuensis,Pristomyrmex_cebuensis,0
Pristomyrmex curvulus,Pristomyrmex_curvulus,0
Pristomyrmex distinguendus,Pristomyrmex_distinguendus,0
Pristomyrmex erythropygus,Pristomyrmex_erythropygus,0
Pristomyrmex mandibularis,Pristomyrmex_mandibularis,0
Pristomyrmex punctatus,Pristomyrmex_punctatus,0
Pristomyrmex sulcatus,Pristomyrmex_sulcatus,0
Pristomyrmex trispinosus,Pristomyrmex_trispinosus,0
Pristomyrmex tsujii,Pristomyrmex_tsujii,0
Pristomyrmex wilsoni,Pristomyrmex_wilsoni,0
Proatta butteli,Proatta_butteli,0
Probolomyrmex brevirostris,Probolomyrmex_brevirostris,0
Probolomyrmex dammermani,Probolomyrmex_dammermani,0
Probolomyrmex greavesi,Probolomyrmex_greavesi,0
Probolomyrmex guanacastensis,Probolomyrmex_guanacastensis,0
Probolomyrmex longinodus,Probolomyrmex_longinodus,0
Probolomyrmex okinawensis,Probolomyrmex_okinawensis,0
Probolomyrmex petiolatus,Probolomyrmex_petiolatus,0
Probolomyrmex tani,Probolomyrmex_tani,0
Probolomyrmex watanabei,Probolomyrmex_watanabei,0
Proceratium avium,Proceratium_avium,0
Proceratium boltoni,Proceratium_boltoni,0
Proceratium brasiliense,Proceratium_brasiliense,0
Proceratium californicum,Proceratium_californicum,0
Proceratium crassicorne,Proceratium_crassicorne,0
Proceratium deelemani,Proceratium_deelemani,0
Proceratium google,Proceratium_google,0
Proceratium itoi,Proceratium_itoi,0
Proceratium longmenense,Proceratium_longmenense,0
Proceratium melinum,Proceratium_melinum,0
Proceratium morisitai,Proceratium_morisitai,0
Proceratium nujiangense,Proceratium_nujiangense,0
Proceratium silaceum,Proceratium_silaceum,0
Proceratium stictum,Proceratium_stictum,0
Proceratium watasei,Proceratium_watasei,0
Proceratium williamsi,Proceratium_williamsi,0
Proceratium zhaoi,Proceratium_zhaoi,0
Procryptocerus mayri,Procryptocerus_mayri,0
Procryptocerus scabriusculus,Procryptocerus_scabriusculus,0
Procryptocerus striatus,Procryptocerus_striatus,0
Proformica epinotalis,Proformica_epinotalis,0
Proformica ferreri,Proformica_ferreri,0
Proformica jacoti,Proformica_jacoti,0
Proformica kaszabi,Proformica_kaszabi,0
Proformica korbi,Proformica_korbi,0
Proformica longiseta,Proformica_longiseta,0
Proformica mongolica,Proformica_mongolica,0
Proformica nasuta,Proformica_nasuta,0
Proformica ossetica,Proformica_ossetica,0
Proformica pilosiscapa,Proformica_pilosiscapa,0
Proformica seraphimi,Proformica_seraphimi,0
Prolasius advenus,Prolasius_advenus,0
Prolasius convexus,Prolasius_convexus,0
Prolasius nitidissimus,Prolasius_nitidissimus,0
Prolasius pallidus,Prolasius_pallidus,0
Promyopias silvestrii,Promyopias_silvestrii,0
Protanilla bicolor,Protanilla_bicolor,0
Protanilla concolor,Protanilla_concolor,0
Protanilla rafflesi,Protanilla_rafflesi,0
Protanilla schoedli,Protanilla_schoedli,0
Protanilla wallacei,Protanilla_wallacei,0
Protazteca hendersoni,Protazteca_hendersoni,0
Psalidomyrmex mabirensis,Psalidomyrmex_mabirensis,0
Psalidomyrmex procerus,Psalidomyrmex_procerus,0
Pseudoatta argentina,Pseudoatta_argentina,0
Pseudolasius binghami,Pseudolasius_binghami,0
Pseudolasius emeryi,Pseudolasius_emeryi,0
Pseudolasius familiaris,Pseudolasius_familiaris,0
Pseudolasius isabellae,Pseudolasius_isabellae,0
Pseudolasius machhediensis,Pseudolasius_machhediensis,0
Pseudolasius silvestrii,Pseudolasius_silvestrii,0
Pseudomyrmex apache,Pseudomyrmex_apache,0
Pseudomyrmex belti,Pseudomyrmex_belti,0
Pseudomyrmex brunneus,Pseudomyrmex_brunneus,0
Pseudomyrmex championi,Pseudomyrmex_championi,0
Pseudomyrmex concolor,Pseudomyrmex_concolor,0
Pseudomyrmex cubaensis,Pseudomyrmex_cubaensis,0
Pseudomyrmex decipiens,Pseudomyrmex_decipiens,0
Pseudomyrmex dendroicus,Pseudomyrmex_dendroicus,0
Pseudomyrmex ejectus,Pseudomyrmex_ejectus,0
Pseudomyrmex elongatulus,Pseudomyrmex_elongatulus,0
Pseudomyrmex elongatus,Pseudomyrmex_elongatus,0
Pseudomyrmex flavicornis,Pseudomyrmex_flavicornis,0
Pseudomyrmex flavidulus,Pseudomyrmex_flavidulus,0
Pseudomyrmex fortis,Pseudomyrmex_fortis,0
Pseudomyrmex nigropilosus,Pseudomyrmex_nigropilosus,0
Pseudomyrmex pazosi,Pseudomyrmex_pazosi,0
Pseudomyrmex penetrator,Pseudomyrmex_penetrator,0
Pseudomyrmex peperi,Pseudomyrmex_peperi,0
Pseudomyrmex phyllophilus,Pseudomyrmex_phyllophilus,0
Pseudomyrmex salvini,Pseudomyrmex_salvini,0
Pseudomyrmex satanicus,Pseudomyrmex_satanicus,0
Pseudomyrmex simplex,Pseudomyrmex_simplex,0
Pseudomyrmex spinicola,Pseudomyrmex_spinicola,0
Pseudomyrmex tenuis,Pseudomyrmex_tenuis,0
Pseudomyrmex triplarinus,Pseudomyrmex_triplarinus,0
Pseudomyrmex unicolor,Pseudomyrmex_unicolor,0
Pseudomyrmex viduus,Pseudomyrmex_viduus,0
Pseudonotoncus hirsutus,Pseudonotoncus_hirsutus,0
Ravavy miafina,Ravavy_miafina,0
Recurvidris browni,Recurvidris_browni,0
Recurvidris glabriceps,Recurvidris_glabriceps,0
Recurvidris nigrans,Recurvidris_nigrans,0
Recurvidris nuwa,Recurvidris_nuwa,0
Recurvidris recurvispinosa,Recurvidris_recurvispinosa,0
Rhopalomastix omotoensis,Rhopalomastix_omotoensis,0
Rhopalomastix rothneyi,Rhopalomastix_rothneyi,0
Rhopalothrix ciliata,Rhopalothrix_ciliata,0
Rhopalothrix diadema,Rhopalothrix_diadema,0
Rhopalothrix orbis,Rhopalothrix_orbis,0
Rhopalothrix plaumanni,Rhopalothrix_plaumanni,0
Rhopalothrix weberi,Rhopalothrix_weberi,0
Rhoptromyrmex melleus,Rhoptromyrmex_melleus,0
Rhytidoponera aciculata,Rhytidoponera_aciculata,0
Rhytidoponera araneoides,Rhytidoponera_araneoides,0
Rhytidoponera aurata,Rhytidoponera_aurata,0
Rhytidoponera chalybaea,Rhytidoponera_chalybaea,0
Rhytidoponera confusa,Rhytidoponera_confusa,0
Rhytidoponera enigmatica,Rhytidoponera_enigmatica,0
Rhytidoponera impressa,Rhytidoponera_impressa,0
Rhytidoponera inornata,Rhytidoponera_inornata,0
Rhytidoponera mayri,Rhytidoponera_mayri,0
Rhytidoponera metallica,Rhytidoponera_metallica,0
Rhytidoponera nodifera,Rhytidoponera_nodifera,0
Rhytidoponera purpurea,Rhytidoponera_purpurea,0
Rhytidoponera rufithorax,Rhytidoponera_rufithorax,0
Rhytidoponera tasmaniensis,Rhytidoponera_tasmaniensis,0
Rhytidoponera taurus,Rhytidoponera_taurus,0
Rhytidoponera tyloxys,Rhytidoponera_tyloxys,0
Rhytidoponera victoriae,Rhytidoponera_victoriae,0
Rhytidoponera violacea,Rhytidoponera_violacea,0
Rogeria cuneola,Rogeria_cuneola,0
Rogeria curvipubens,Rogeria_curvipubens,0
Rogeria inermis,Rogeria_inermis,0
Rogeria stigmatica,Rogeria_stigmatica,0
Romblonella heatwolei,Romblonella_heatwolei,0
Romblonella liogaster,Romblonella_liogaster,0
Rossomyrmex anatolicus,Rossomyrmex_anatolicus,0
Rossomyrmex minuchae,Rossomyrmex_minuchae,0
Rossomyrmex proformicarum,Rossomyrmex_proformicarum,0
Rossomyrmex quandratinodum,Rossomyrmex_quandratinodum,0
Sericomyrmex amabilis,Sericomyrmex_amabilis,0
Sericomyrmex aztecus,Sericomyrmex_aztecus,0
Sericomyrmex luederwaldti,Sericomyrmex_luederwaldti,0
Sericomyrmex opacus,Sericomyrmex_opacus,0
Sericomyrmex urichi,Sericomyrmex_urichi,0
Sicilomyrmex corniger,Sicilomyrmex_corniger,0
Simopelta laticeps,Simopelta_laticeps,0
Simopelta minima,Simopelta_minima,0
Simopelta oculata,Simopelta_oculata,0
Simopelta paeminosa,Simopelta_paeminosa,0
Simopelta pentadentata,Simopelta_pentadentata,0
Simopelta pergandei,Simopelta_pergandei,0
Simopone wilburi,Simopone_wilburi,0
Solenopsis abdita,Solenopsis_abdita,0
Solenopsis altinodis,Solenopsis_altinodis,0
Solenopsis azteca,Solenopsis_azteca,0
Solenopsis basalis,Solenopsis_basalis,0
Solenopsis carolinensis,Solenopsis_carolinensis,0
Solenopsis corticalis,Solenopsis_corticalis,0
Solenopsis daguerrei,Solenopsis_daguerrei,0
Solenopsis dysderces,Solenopsis_dysderces,0
Solenopsis electra,Solenopsis_electra,0
Solenopsis elhawagryi,Solenopsis_elhawagryi,0
Solenopsis enigmatica,Solenopsis_enigmatica,0
Solenopsis fugax,Solenopsis_fugax,0
Solenopsis gayi,Solenopsis_gayi,0
Solenopsis germaini,Solenopsis_germaini,0
Solenopsis globularia,Solenopsis_globularia,0
Solenopsis gnoma,Solenopsis_gnoma,0
Solenopsis helena,Solenopsis_helena,0
