"EFN","Phy","matched_name"
1,"Senegalia affinis","Senegalia riparia"
1,"Acacia cundinamarcae","Senegalia riparia"
1,"Acacia velutina","Senegalia velutina"
1,"Manganaroa velutina","Senegalia velutina"
1,"Cassia acclinis","Senna acclinis"
1,"Cassia aciphylla","Senna aciphylla"
1,"Cassia acuruensis","Senna acuruensis"
1,"Cassia affinis","Senna affinis"
1,"Cassia angulata","Senna angulata"
1,"Peiranisia angustisiliqua","Senna angustisiliqua"
1,"Cassia angustisiliqua","Senna angustisiliqua"
1,"Cassia trichosepala","Senna aphylla"
1,"Cassia fabrisii","Senna aphylla"
1,"Cassia aphylla","Senna aphylla"
1,"Senna fabrisii","Senna aphylla"
1,"Senna trichosepala","Senna aphylla"
1,"Cassia rigida","Senna aphylla"
1,"Senna rigida","Senna aphylla"
1,"Cassia apiculata","Senna apiculata"
1,"Cassia apsidoneura","Senna apsidoneura"
1,"Earleocassia argentea","Senna argentea"
1,"Cassia longicoma","Senna argentea"
1,"Cassia argentea","Senna argentea"
1,"Earleocassia arida","Senna arida"
1,"Cassia arida","Senna arida"
1,"Xerocassia armata","Senna armata"
1,"Cassia armata","Senna armata"
1,"Cassia arnottiana","Senna arnottiana"
1,"Cassia arnottiana","Senna arnottiana"
1,"Cassia andina","Senna arnottiana"
1,"Cassia artemisioides","Senna artemisioides"
1,"Cassia dombeyana","Senna aurantia"
1,"Cassia aurantia","Senna aurantia"
1,"Peiranisia aversiflora","Senna aversiflora"
1,"Cassia aversiflora","Senna aversiflora"
1,"Cassia bacillaris","Senna bacillaris"
1,"Chamaefistula bacillaris","Senna bacillaris"
1,"Bactyrilobium bacillare","Senna bacillaris"
1,"Cathartocarpus bacillaris","Senna bacillaris"
1,"Cassia schinifolia","Senna barclayana"
1,"Cassia barclayana","Senna barclayana"
1,"Cassia lancifolia","Senna barclayana"
1,"Earleocassia bauhinioides","Senna bauhinioides"
1,"Cassia bauhinioides","Senna bauhinioides"
1,"Peiranisia benitoensis","Senna benitoensis"
1,"Cassia benitoensis","Senna benitoensis"
1,"Diallobus bicapsularis","Senna bicapsularis"
1,"Cassia bicapsularis","Senna bicapsularis"
1,"Cathartocarpus bicapsularis","Senna bicapsularis"
1,"Adipera bicapsularis","Senna bicapsularis"
1,"Cassia birostris","Senna birostris"
1,"Cassia misera","Senna brongniartii"
1,"Cassia brongniartii","Senna brongniartii"
1,"Cassia conjugata","Senna brongniartii"
1,"Cassia burkartiana","Senna burkartiana"
1,"Cassia cana","Senna cana"
1,"Cassia closiana","Senna candolleana"
1,"Cassia quebracho","Senna candolleana"
1,"Cassia obtusa","Senna candolleana"
1,"Cassia emarginata","Senna candolleana"
1,"Cassia candolleana","Senna candolleana"
1,"Cassia cardiosperma","Senna cardiosperma"
1,"Chamaefistula caudata","Senna caudata"
1,"Cassia caudata","Senna caudata"
1,"Cassia cernua","Senna cernua"
1,"Cassia sulcata","Senna cernua"
1,"Cassia macrocarpa","Senna cernua"
1,"Cassia chloroclada","Senna chloroclada"
1,"Chamaefistula chrysocarpa","Senna chrysocarpa"
1,"Cassia virgata","Senna chrysocarpa"
1,"Cassia chrysotricha","Senna chrysocarpa"
1,"Cassia chrysocarpa","Senna chrysocarpa"
1,"Cassia chrysogyne","Senna chrysocarpa"
1,"Cassia cobanensis","Senna cobanensis"
1,"Vogelocassia cobanensis","Senna cobanensis"
1,"Cassia pumila","Senna cobanensis"
1,"Earleocassia confinis","Senna confinis"
1,"Cassia confinis","Senna confinis"
1,"Cassia coronilloides","Senna coronilloides"
1,"Adipera corymbosa","Senna corymbosa"
1,"Chamaefistula corymbosa","Senna corymbosa"
1,"Cassia crassifolia","Senna corymbosa"
1,"Cassia corymbosa","Senna corymbosa"
1,"Cassia floribunda","Senna corymbosa"
1,"Cassia bonariensis","Senna corymbosa"
1,"Cassia costata","Senna costata"
1,"Cassia covesii","Senna covesii"
1,"Earleocassia covesii","Senna covesii"
1,"Cassia crassiramea","Senna crassiramea"
1,"Cassia crotalarioides","Senna crotalarioides"
1,"Chamaefistula crotalarioides","Senna crotalarioides"
1,"Earleocassia vogeliana","Senna crotalarioides"
1,"Earleocassia crotalarioides","Senna crotalarioides"
1,"Cassia vogeliana","Senna crotalarioides"
1,"Cassia campanae","Senna cruckshanksii"
1,"Cassia cruckshanksii","Senna cruckshanksii"
1,"Cassia confusa","Senna cruckshanksii"
1,"Cassia cumingii","Senna cumingii"
1,"Chamaefistula dariensis","Senna dariensis"
1,"Earleocassia demissa","Senna demissa"
1,"Cassia demissa","Senna demissa"
1,"Chamaesenna didymobotrya","Senna didymobotrya"
1,"Cassia didymobotrya","Senna didymobotrya"
1,"Cassia bracteosa","Senna didymobotrya"
1,"Cassia nairobensis","Senna didymobotrya"
1,"Cassia verdickii","Senna didymobotrya"
1,"Earleocassia durangensis","Senna durangensis"
1,"Cassia durangensis","Senna durangensis"
1,"Cassia foetidissima","Senna foetidissima"
1,"Cassia berlandieri","Senna fruticosa"
1,"Cassia densiflora","Senna fruticosa"
1,"Chamaefistula fruticosa","Senna fruticosa"
1,"Chamaefistula ignota","Senna fruticosa"
1,"Chamaefistula berlandieri","Senna fruticosa"
1,"Chamaefistula sinaloana","Senna fruticosa"
1,"Cassia fruticosa","Senna fruticosa"
1,"Chamaefistula densiflora","Senna fruticosa"
1,"Cassia axillaris","Senna fruticosa"
1,"Cassia gardneri","Senna gardneri"
1,"Cassia glutinosa","Senna glutinosa"
1,"Peiranisia guatemalensis","Senna guatemalensis"
1,"Cassia guatemalensis","Senna guatemalensis"
1,"Chamaefistula lanata","Senna hayesiana"
1,"Chamaesenna inaequilatera","Senna hayesiana"
1,"Chamaefistula anconis","Senna hayesiana"
1,"Chamaefistula acuminata","Senna hayesiana"
1,"Chamaefistula chiapensis","Senna hayesiana"
1,"Cassia maxonii","Senna hayesiana"
1,"Cassia hayesiana","Senna hayesiana"
1,"Cassia inaequilatera","Senna hayesiana"
1,"Cassia racemosa","Senna hayesiana"
1,"Cassia standleyi","Senna hayesiana"
1,"Cassia brittoniana","Senna hayesiana"
1,"Chamaefistula valerioi","Senna hayesiana"
1,"Chamaefistula standleyi","Senna hayesiana"
1,"Chamaefistula williamsii","Senna hayesiana"
1,"Chamaefistula subcoriacea","Senna hayesiana"
1,"Chamaefistula deficiens","Senna hayesiana"
1,"Chamaefistula membranacea","Senna hayesiana"
1,"Chamaefistula subpilosa","Senna hayesiana"
1,"Chamaefistula maxonii","Senna hayesiana"
1,"Chamaefistula apiculata","Senna hayesiana"
1,"Chamaefistula hayesiana","Senna hayesiana"
1,"Cassia hebecarpa","Senna hebecarpa"
1,"Cassia herzogii","Senna herzogii"
1,"Cassia hilariana","Senna hilariana"
1,"Ditremexa hirsuta","Senna hirsuta"
1,"Cassia hirsuta","Senna hirsuta"
1,"Cassia multiflora","Senna holwayana"
1,"Peiranisia holwayana","Senna holwayana"
1,"Cassia holwayana","Senna holwayana"
1,"Cassia huancabambae","Senna huancabambae"
1,"Chamaefistula micradenia","Senna huilana"
1,"Chamaefistula huilana","Senna huilana"
1,"Cassia versicolor","Senna incarnata"
1,"Cassia incarnata","Senna incarnata"
1,"Cassia insularis","Senna insularis"
1,"Chamaefistula insularis","Senna insularis"
1,"Cassia italica","Senna italica"
1,"Cassia obovata","Senna italica"
1,"Senna obovata","Senna italica"
1,"Cassia kuhlmannii","Senna kuhlmannii"
1,"Cassia cachimboensis","Senna kuhlmannii"
1,"Cassia egregia","Senna kurtzii"
1,"Cassia kuntzei","Senna kurtzii"
1,"Cassia kurtzii","Senna kurtzii"
1,"Cassia ornata","Senna latifolia"
1,"Cassia hornemannii","Senna latifolia"
1,"Cassia sclerocarpa","Senna latifolia"
1,"Cassia hoffmannseggii","Senna latifolia"
1,"Cassia latifolia","Senna latifolia"
1,"Chamaefistula latifolia","Senna latifolia"
1,"Cassia leiophylla","Senna leiophylla"
1,"Chamaecrista leiophylla","Senna leiophylla"
1,"Vogelocassia leiophylla","Senna leiophylla"
1,"Cassia ligustrina","Senna ligustrina"
1,"Peiranisia turquinae","Senna ligustrina"
1,"Ditremexa ligustrina","Senna ligustrina"
1,"Peiranisia bahamensis","Senna ligustrina"
1,"Cassia turquinae","Senna ligustrina"
1,"Cassia angustisiliqua","Senna ligustrina"
1,"Ditremexa confusa","Senna ligustrina"
1,"Cassia bahamensis","Senna ligustrina"
1,"Earleocassia lindheimeriana","Senna lindheimeriana"
1,"Cassia lindheimeriana","Senna lindheimeriana"
1,"Cassia longiglandulosa","Senna longiglandulosa"
1,"Cassia loretensis","Senna loretensis"
1,"Cassia macranthera","Senna macranthera"
1,"Chamaefistula macrophylla","Senna macrophylla"
1,"Cassia macrophylla","Senna macrophylla"
1,"Cassia succedana","Senna marilandica"
1,"Ditremexa nashii","Senna marilandica"
1,"Senna riparia","Senna marilandica"
1,"Ditremexa marilandica","Senna marilandica"
1,"Ditremexa medsgeri","Senna marilandica"
1,"Cassia acuminata","Senna marilandica"
1,"Cassia medsgeri","Senna marilandica"
1,"Cassia reflexa","Senna marilandica"
1,"Cassia marilandica","Senna marilandica"
1,"Cassia martiana","Senna martiana"
1,"Cassia mensicola","Senna mensicola"
1,"Adipera mexicana","Senna mexicana"
1,"Cassia mexicana","Senna mexicana"
1,"Cassia rojasiana","Senna morongii"
1,"Cassia acinacicarpa","Senna morongii"
1,"Cassia morongii","Senna morongii"
1,"Cassia cochabambae","Senna morongii"
1,"Cassia mucronifera","Senna mucronifera"
1,"Emelista mucronifera","Senna mucronifera"
1,"Cassia multifoliolata","Senna multifoliolata"
1,"Cassia lutescens","Senna multiglandulosa"
1,"Cassia albida","Senna multiglandulosa"
1,"Cassia cana","Senna multiglandulosa"
1,"Adipera tomentosa","Senna multiglandulosa"
1,"Cassia wightiana","Senna multiglandulosa"
1,"Cassia pubescens","Senna multiglandulosa"
1,"Cassia tomentosa","Senna multiglandulosa"
1,"Cassia multiglandulosa","Senna multiglandulosa"
1,"Cassia multijuga","Senna multijuga"
1,"Chamaesenna multijuga","Senna multijuga"
1,"Peiranisia multijuga","Senna multijuga"
1,"Peiranisia mutisiana","Senna mutisiana"
1,"Cassia mutisiana","Senna mutisiana"
1,"Cassia nana","Senna nana"
1,"Cassia neglecta","Senna neglecta"
1,"Cassia nitida","Senna nitida"
1,"Cassia antillana","Senna nitida"
1,"Chamaefistula antillana","Senna nitida"
1,"Chamaefistula obliqua","Senna obliqua"
1,"Cassia peruviana","Senna obliqua"
1,"Cassia obliqua","Senna obliqua"
1,"Cassia oblongifolia","Senna oblongifolia"
1,"Senna toroides","Senna obtusifolia"
1,"Cassia obtusifolia","Senna obtusifolia"
1,"Cassia rogeonii","Senna obtusifolia"
1,"Emelista obtusifolia","Senna obtusifolia"
1,"Cassia toroides","Senna obtusifolia"
1,"Cassia occidentalis","Senna occidentalis"
1,"Senna andhrica","Senna occidentalis"
1,"Psilorhegma planisiliqua","Senna occidentalis"
1,"Cassia plumieri","Senna occidentalis"
1,"Cassia ciliata","Senna occidentalis"
1,"Cassia obliquifolia","Senna occidentalis"
1,"Cassia falcata","Senna occidentalis"
1,"Cassia planisiliqua","Senna occidentalis"
1,"Cassia foetida","Senna occidentalis"
1,"Ditremexa occidentalis","Senna occidentalis"
1,"Senna orientalis","Senna occidentalis"
1,"Cassia macradenia","Senna occidentalis"
1,"Cassia glaucescens","Senna occidentalis"
1,"Diallobus falcatus","Senna occidentalis"
1,"Ditremexa fetida","Senna occidentalis"
1,"Cassia papulosa","Senna occidentalis"
1,"Ditremexa caroliniana","Senna occidentalis"
1,"Cassia caroliniana","Senna occidentalis"
1,"Cassia neurophylla","Senna oligoclada"
1,"Cassia oligoclada","Senna oligoclada"
1,"Peiranisia orcuttii","Senna orcuttii"
1,"Cassia orcuttii","Senna orcuttii"
1,"Cassia organensis","Senna organensis"
1,"Chamaefistula oxyphylla","Senna oxyphylla"
1,"Cassia oxyphylla","Senna oxyphylla"
1,"Cassia pallida","Senna pallida"
1,"Cassia papillosa","Senna papillosa"
1,"Chamaefistula papillosa","Senna papillosa"
1,"Cassia paradictyon","Senna paradictyon"
1,"Cassia paraensis","Senna paraensis"
1,"Cassia pendula","Senna pendula"
1,"Chamaefistula pendula","Senna pendula"
1,"Cassia pentagonia","Senna pentagonia"
1,"Cassia pilifera","Senna pilifera"
1,"Emelista pilifera","Senna pilifera"
1,"Cassia pilosior","Senna pilosior"
1,"Cassia pleurocarpa","Senna pleurocarpa"
1,"Cassia polyphylla","Senna polyphylla"
1,"Peiranisia polyphylla","Senna polyphylla"
1,"Cassia pumilio","Senna pumilio"
1,"Tharpia pumilio","Senna pumilio"
1,"Cassia purpusii","Senna purpusii"
1,"Adipera purpusii","Senna purpusii"
1,"Chamaefistula quinquangulata","Senna quinquangulata"
1,"Cassia quinquangulata","Senna quinquangulata"
1,"Cassia reniformis","Senna reniformis"
1,"Cassia ripleyana","Senna ripleyana"
1,"Cassia granulata","Senna rizzinii"
1,"Peiranisia macrochlamys","Senna robiniifolia"
1,"Cassia robiniifolia","Senna robiniifolia"
1,"Peiranisia robiniifolia","Senna robiniifolia"
1,"Peiranisia santanderensis","Senna robiniifolia"
1,"Earleocassia roemeriana","Senna roemeriana"
1,"Cassia roemeriana","Senna roemeriana"
1,"Cassia rostrata","Senna rostrata"
1,"Cassia rugosa","Senna rugosa"
1,"Cassia ruiziana","Senna ruiziana"
1,"Chamaefistula ruiziana","Senna ruiziana"
1,"Cassia santanderensis","Senna santanderensis"
1,"Adipera jahnii","Senna santanderensis"
1,"Adipera santanderensis","Senna santanderensis"
1,"Cassia scandens","Senna scandens"
1,"Chamaefistula scandens","Senna scandens"
1,"Chamaecassia grandiflora","Senna septemtrionalis"
1,"Cassia elegans","Senna septemtrionalis"
1,"Chamaefistula laevigata","Senna septemtrionalis"
1,"Chamaecassia laevigata","Senna septemtrionalis"
1,"Chamaesenna laevigata","Senna septemtrionalis"
1,"Cassia septemtrionalis","Senna septemtrionalis"
1,"Cassia coymbosa","Senna septemtrionalis"
1,"Senna aurata","Senna septemtrionalis"
1,"Cassia laevigata","Senna septemtrionalis"
1,"Cassia vernicosa","Senna septemtrionalis"
1,"Adipera laevigata","Senna septemtrionalis"
1,"Chamaefistula elegans","Senna septemtrionalis"
1,"Cassia septentrionalis","Senna septemtrionalis"
1,"Cassia septentrionalis","Senna septemtrionalis"
1,"Cassia quadrangularis","Senna septemtrionalis"
1,"Cassia aurata","Senna septemtrionalis"
1,"Cassia grandiflora","Senna septemtrionalis"
1,"Cassia trichoneura","Senna skinneri"
1,"Cassia nelsonii","Senna skinneri"
1,"Phragmocassia skinneri","Senna skinneri"
1,"Cassia skinneri","Senna skinneri"
1,"Peiranisia falconiensis","Senna skinneri"
1,"Chamaefistula smithiana","Senna smithiana"
1,"Cassia spinescens","Senna spinescens"
1,"Cassia splendida","Senna splendida"
1,"Leonocassia stenophylla","Senna stenophylla"
1,"Cassia stenophylla","Senna stenophylla"
1,"Cassia decipiens","Senna stenophylla"
1,"Cassia stipulacea","Senna stipulacea"
1,"Cassia subulata","Senna subulata"
1,"Cassia sulfurea","Senna sulfurea"
1,"Robinia javanica","Senna sulfurea"
1,"Cassia enneaphylla","Senna sulfurea"
1,"Psilorhegma glauca","Senna sulfurea"
1,"Cassia glauca","Senna sulfurea"
1,"Cassia sieberi","Senna sulfurea"
1,"Senna arborescens","Senna sulfurea"
1,"Cassia suffruticosa","Senna surattensis"
1,"Senna speciosa","Senna surattensis"
1,"Psilorhegma suffruticosa","Senna surattensis"
1,"Cassia fastigiata","Senna surattensis"
1,"Cassia surattensis","Senna surattensis"
1,"Cassia tapajozensis","Senna tapajozensis"
1,"Cassia tenuifolia","Senna tenuifolia"
1,"Peiranisia tonduzii","Senna tonduzii"
1,"Cassia verbenensis","Senna tonduzii"
1,"Cassia tonduzii","Senna tonduzii"
1,"Peiranisia verbenensis","Senna tonduzii"
1,"Cassia trachypus","Senna trachypus"
1,"Cassia loefgreniana","Senna tropica"
1,"Cassia tropica","Senna tropica"
1,"Cassia undulata","Senna undulata"
1,"Chamaefistula undulata","Senna undulata"
1,"Cassia bimarginata","Senna undulata"
1,"Diallobus uniflorus","Senna uniflora"
1,"Cassia uniflora","Senna uniflora"
1,"Diallobus subuniflorus","Senna uniflora"
1,"Emelista mucronulosa","Senna uniflora"
1,"Cassia sensitiva","Senna uniflora"
1,"Cassia monantha","Senna uniflora"
1,"Cassia ornithopodioides","Senna uniflora"
1,"Cassia sericea","Senna uniflora"
1,"Cassia mucronulosa","Senna uniflora"
1,"Cassia ciliata","Senna uniflora"
1,"Cassia ornithopoides","Senna uniflora"
1,"Cassia glaucescens","Senna urmenetae"
1,"Cassia oreades","Senna urmenetae"
1,"Cassia urmenetae","Senna urmenetae"
1,"Cassia vargasii","Senna vargasii"
1,"Cassia velutina","Senna velutina"
1,"Cassia dysophylla","Senna velutina"
1,"Cassia versicolor","Senna versicolor"
1,"Cassia viciifolia","Senna viciifolia"
1,"Peiranisia viciifolia","Senna viciifolia"
1,"Peiranisia magniflora","Senna viciifolia"
1,"Cassia geniculata","Senna villosa"
1,"Cassia villosa","Senna villosa"
1,"Desmodiocassia villosa","Senna villosa"
1,"Cassia articulata","Senna villosa"
1,"Chamaefistula astroites","Senna villosa"
1,"Cassia geminiflora","Senna villosa"
1,"Cassia astroites","Senna villosa"
1,"Cassia stellata","Senna villosa"
1,"Cassia geniculata","Senna villosa"
1,"Cassia viminea","Senna viminea"
1,"Cassia melanocarpa","Senna viminea"
1,"Cassia fruticescens","Senna viminea"
1,"Chamaefistula melanocarpa","Senna viminea"
1,"Chamaefistula viminea","Senna viminea"
1,"Scolodia viminea","Senna viminea"
1,"Cassia williamsii","Senna williamsii"
1,"Peiranisia williamsii","Senna williamsii"
1,"Serjania ierensis","Serjania caracasana"
1,"Serjania bracteosa","Serjania caracasana"
1,"Serjania platyptera","Serjania caracasana"
1,"Serjania grandiflora","Serjania caracasana"
1,"Serjania bignonioides","Serjania caracasana"
1,"Serjania dombeyana","Serjania caracasana"
1,"Paullinia glabra","Serjania caracasana"
1,"Serjania mariquitensis","Serjania caracasana"
1,"Serjania nitidula","Serjania caracasana"
1,"Paullinia mexiae","Serjania caracasana"
1,"Paullinia caracasana","Serjania caracasana"
1,"Paullinia grandiflora","Serjania erecta"
1,"Sesamopteris pentaphylla","Sesamum capense"
1,"Gangila pentaphylla","Sesamum capense"
1,"Volkameria pentaphylla","Sesamum capense"
1,"Sesamum pentaphyllum","Sesamum capense"
1,"Sesamum hopkinsii","Sesamum indicum"
1,"Sesamum tavakarii","Sesamum indicum"
1,"Anthadenia sesamoides","Sesamum indicum"
1,"Sesamum luteum","Sesamum indicum"
1,"Sesamum auriculatum","Sesamum indicum"
1,"Sesamum brasiliense","Sesamum indicum"
1,"Volkameria orientalis","Sesamum indicum"
1,"Sesamum mulayanum","Sesamum indicum"
1,"Sesamum occidentalis","Sesamum indicum"
1,"Sesamum oleiferum","Sesamum indicum"
1,"Sesamum orientale","Sesamum indicum"
1,"Sesamum foetidum","Sesamum indicum"
1,"Sesamum edule","Sesamum indicum"
1,"Sesamum malabaricum","Sesamum indicum"
1,"Sesamum trifoliatum","Sesamum indicum"
1,"Sesamum africanum","Sesamum indicum"
1,"Strobilanthes gentiliana","Sesamum indicum"
1,"Volkameria sesamoides","Sesamum indicum"
1,"Sesamum somalense","Sesamum indicum"
1,"Volkameria marlothii","Sesamum marlothii"
1,"Sesamum dinteri","Sesamum marlothii"
1,"Sapium bingiricum","Shirakiopsis indica"
1,"Stillingia diversifolia","Shirakiopsis indica"
1,"Excoecaria diversifolia","Shirakiopsis indica"
1,"Sapium diversifolium","Shirakiopsis indica"
1,"Shirakia indica","Shirakiopsis indica"
1,"Sapium bingyricum","Shirakiopsis indica"
1,"Excoecaria indica","Shirakiopsis indica"
1,"Stillingia indica","Shirakiopsis indica"
1,"Sapium indicum","Shirakiopsis indica"
1,"Sapium bingerium","Shirakiopsis indica"
1,"Sapium hurmais","Shirakiopsis indica"
1,"Stillingia bingyrica","Shirakiopsis indica"
1,"Mocanera guiso","Shorea guiso"
1,"Isoptera burckii","Shorea guiso"
1,"Shorea pierrei","Shorea guiso"
1,"Shorea gala","Shorea guiso"
1,"Shorea longipetala","Shorea guiso"
1,"Anisoptera guiso","Shorea guiso"
1,"Euphoria malaanonan","Shorea guiso"
1,"Dipterocarpus guiso","Shorea guiso"
1,"Shorea vulgaris","Shorea guiso"
1,"Shorea vidaliana","Shorea guiso"
1,"Triceratia bryonioides","Sicydium tamnifolium"
1,"Fevillea tamnifolia","Sicydium tamnifolium"
1,"Sicydium dussii","Sicydium tamnifolium"
1,"Sida arrudiana","Sida acuta"
1,"Sida spiraeifolia","Sida acuta"
1,"Sida frutescens","Sida acuta"
1,"Sida jamaicensis","Sida acuta"
1,"Sida stauntaniana","Sida acuta"
1,"Sida planicaulis","Sida acuta"
1,"Sida lanceolata","Sida acuta"
1,"Sida scoparia","Sida acuta"
1,"Sida betulina","Sida acuta"
1,"Sida bradei","Sida acuta"
1,"Sida lancea","Sida acuta"
1,"Sida disticha","Sida acuta"
1,"Sida schrankii","Sida acuta"
1,"Sida martiusiana","Sida acuta"
1,"Sida bodinieri","Sida acuta"
1,"Sida orientalis","Sida acuta"
1,"Sida glabra","Sida acuta"
1,"Sida malifolia","Sida acuta"
1,"Sida capensis","Sida acuta"
1,"Sida chanetii","Sida acuta"
1,"Sida crassa","Sida acuta"
1,"Sida versatilis","Sida acuta"
1,"Sida garckeana","Sida acuta"
1,"Sida grandior","Sida acuta"
1,"Sida parens","Sida acuta"
